timestamp,operating_mode,event_ground_truth,flow_in,flow_out,P_st1,P_st2,P_st3,P_st4,P_st5,P_st6
29.5,Flowing,NORMAL,499.66,498.57,50.003,42.136,33.95,26.016,17.941,9.894
29.6,Flowing,NORMAL,498.26,499.0,49.951,41.997,33.966,25.945,17.887,9.993
29.7,Flowing,NORMAL,499.64,499.13,49.88,42.061,34.007,25.883,17.975,9.94
29.8,Flowing,NORMAL,500.39,499.84,50.026,42.107,33.85,26.009,17.987,10.054
29.9,Flowing,NORMAL,500.73,500.21,50.017,41.94,33.974,25.936,18.086,10.002
30.0,Flowing,NORMAL,500.47,498.67,50.152,41.995,33.943,25.879,17.856,9.873
30.1,Flowing,NORMAL,497.89,499.5,50.021,42.041,33.874,26.072,17.961,10.012
30.2,Flowing,NORMAL,499.33,498.81,50.129,42.072,33.979,25.929,17.828,9.942
30.3,Flowing,NORMAL,499.21,498.76,49.983,41.921,33.989,26.006,17.982,9.948
30.4,Flowing,NORMAL,498.43,501.36,50.013,42.035,33.913,26.113,17.992,10.002
30.5,Flowing,NORMAL,499.0,498.33,50.057,42.019,34.076,26.023,17.951,10.029
30.6,Flowing,NORMAL,500.0,500.09,49.909,42.009,33.997,25.983,17.99,9.849
30.7,Flowing,NORMAL,501.7,502.04,49.956,42.007,34.013,25.918,18.101,9.931
30.8,Flowing,NORMAL,498.86,501.45,50.078,42.034,33.948,26.142,17.905,10.074
30.9,Flowing,NORMAL,498.65,500.51,50.08,41.946,34.111,25.98,18.023,10.021
31.0,Flowing,NORMAL,499.28,499.98,49.989,42.065,34.063,25.86,18.104,9.867
31.1,Flowing,NORMAL,500.4,500.88,50.083,42.09,33.913,25.967,17.912,9.983
31.2,Flowing,NORMAL,501.47,500.44,49.975,42.062,34.105,26.112,17.955,9.983
31.3,Flowing,NORMAL,499.9,501.71,49.865,41.936,34.077,26.129,17.901,9.953
31.4,Flowing,NORMAL,498.26,499.84,49.998,42.022,33.935,26.034,17.962,9.999
31.5,Flowing,NORMAL,498.52,501.2,50.044,42.001,33.965,25.991,17.993,9.97
31.6,Flowing,NORMAL,500.23,499.61,49.979,42.128,34.045,25.976,18.056,9.973
31.7,Flowing,NORMAL,501.19,502.27,50.094,42.03,33.991,26.036,17.874,9.91
31.8,Flowing,NORMAL,502.18,499.81,49.904,42.011,34.139,26.179,18.051,10.04
31.9,Flowing,NORMAL,498.58,498.06,49.856,41.957,33.937,25.95,17.987,9.962
32.0,Flowing,NORMAL,500.17,500.09,49.842,42.06,33.914,26.019,18.166,9.926
32.1,Flowing,NORMAL,498.76,500.92,49.798,41.977,34.088,26.157,17.902,10.04
32.2,Flowing,NORMAL,498.92,501.95,49.963,41.992,34.212,25.88,18.02,10.037
32.3,Flowing,NORMAL,498.82,498.8,50.087,42.008,34.025,25.969,18.022,9.973
32.4,Flowing,NORMAL,499.6,497.91,50.05,41.97,34.03,25.998,18.09,9.996
32.5,Flowing,NORMAL,498.94,500.6,49.858,42.101,33.928,25.948,17.952,10.11
32.6,Flowing,NORMAL,502.97,500.56,49.829,42.251,34.084,26.018,17.996,10.023
32.7,Flowing,NORMAL,499.45,498.31,50.042,42.052,34.044,26.007,17.984,9.988
32.8,Flowing,NORMAL,501.19,499.6,49.984,42.091,34.047,25.765,18.052,10.016
32.9,Flowing,NORMAL,499.21,499.66,49.999,41.969,34.09,26.076,17.938,10.033
33.0,Flowing,NORMAL,502.68,500.99,49.922,41.89,33.95,26.069,18.076,10.041
33.1,Flowing,NORMAL,500.41,499.5,50.058,42.041,33.949,26.035,18.064,10.06
33.2,Flowing,NORMAL,501.0,499.48,50.095,42.057,34.028,26.086,17.998,9.929
33.3,Flowing,NORMAL,499.29,500.14,49.987,41.94,33.946,25.988,17.937,9.975
33.4,Flowing,NORMAL,501.17,498.35,49.849,42.017,34.0,25.935,18.053,10.075
33.5,Flowing,NORMAL,500.4,502.28,49.871,41.939,33.938,25.925,18.066,9.984
33.6,Flowing,NORMAL,499.55,501.12,49.979,41.84,34.051,25.901,18.005,10.022
33.7,Flowing,NORMAL,498.7,499.16,50.109,41.895,33.758,26.015,18.144,10.099
33.8,Flowing,NORMAL,499.71,498.66,50.017,41.961,34.065,25.922,18.038,10.04
33.9,Flowing,NORMAL,499.61,498.75,50.085,42.221,34.031,25.959,17.998,9.858
34.0,Flowing,NORMAL,501.04,500.7,49.944,41.967,33.958,26.012,17.934,10.09
34.1,Flowing,NORMAL,499.72,498.79,50.0,41.999,33.974,26.012,18.066,9.931
34.2,Flowing,NORMAL,497.69,499.7,49.947,41.976,33.892,25.934,17.962,10.07
34.3,Flowing,NORMAL,500.78,497.97,50.021,42.015,34.068,25.989,18.031,9.992
34.4,Flowing,NORMAL,501.55,500.65,50.021,41.953,33.805,25.989,18.114,10.074
34.5,Flowing,NORMAL,498.0,500.69,50.077,42.099,34.007,26.016,17.951,9.975
34.6,Flowing,NORMAL,502.17,499.78,50.049,42.096,33.989,25.964,18.0,10.048
34.7,Flowing,NORMAL,501.68,500.23,49.884,41.816,33.956,25.902,17.959,9.988
34.8,Flowing,NORMAL,499.24,500.95,49.964,42.116,34.026,26.024,18.05,9.909
34.9,Flowing,NORMAL,498.66,500.2,50.083,41.994,34.054,25.914,17.876,10.065
35.0,Flowing,NORMAL,501.26,500.94,50.03,41.928,33.93,26.09,17.905,10.131
35.1,Flowing,NORMAL,498.36,498.6,49.928,42.051,33.974,26.048,17.956,9.987
35.2,Flowing,NORMAL,499.2,500.45,50.003,41.92,34.059,25.959,17.982,9.92
35.3,Flowing,NORMAL,498.42,500.23,49.795,41.985,34.193,26.063,17.998,9.979
35.4,Flowing,NORMAL,500.01,501.44,50.002,42.044,33.906,26.089,18.057,10.057
35.5,Flowing,NORMAL,501.76,500.04,50.035,42.002,34.054,26.047,17.972,9.954
35.6,Flowing,NORMAL,500.45,499.88,50.008,42.124,33.901,25.883,18.013,10.004
35.7,Flowing,NORMAL,501.22,499.33,50.014,42.02,33.982,26.119,17.872,9.934
35.8,Flowing,NORMAL,499.58,501.79,49.992,41.869,33.986,26.133,18.002,10.018
35.9,Flowing,NORMAL,500.12,497.17,49.899,41.951,33.97,25.975,18.103,10.045
36.0,Flowing,NORMAL,498.53,500.61,49.911,42.02,34.04,26.091,18.126,9.919
36.1,Flowing,NORMAL,499.88,499.98,49.935,41.899,33.981,26.037,18.079,9.994
36.2,Flowing,NORMAL,499.1,499.78,49.974,42.012,33.933,26.167,17.871,10.015
36.3,Flowing,NORMAL,499.81,499.6,50.162,42.001,33.985,25.971,17.986,10.11
36.4,Flowing,NORMAL,499.73,499.93,49.823,42.123,33.886,25.979,17.966,10.047
36.5,Flowing,NORMAL,499.62,500.57,49.872,42.037,34.162,25.891,18.015,9.947
36.6,Flowing,NORMAL,502.53,499.05,50.034,42.002,33.949,26.039,18.144,9.985
36.7,Flowing,NORMAL,502.12,500.16,50.058,41.897,33.923,26.038,18.119,10.028
36.8,Flowing,NORMAL,501.7,500.42,49.975,42.0,33.9,26.048,18.071,9.964
36.9,Flowing,NORMAL,502.15,498.86,49.962,42.021,33.965,25.995,18.168,9.98
37.0,Flowing,NORMAL,501.7,500.6,49.971,41.948,34.06,25.986,17.948,10.106
37.1,Flowing,NORMAL,499.97,500.43,50.114,41.952,33.851,26.081,17.945,10.063
37.2,Flowing,NORMAL,499.85,499.04,49.842,42.071,33.903,26.058,18.001,9.924
37.3,Flowing,NORMAL,500.28,498.57,49.967,42.055,34.008,26.047,18.158,9.875
37.4,Flowing,NORMAL,499.75,499.03,50.129,42.008,33.928,25.894,17.985,10.074
37.5,Flowing,NORMAL,498.75,500.16,49.99,42.121,33.884,25.999,17.9,10.029
37.6,Flowing,NORMAL,500.36,499.91,50.071,41.966,33.792,26.016,18.035,10.032
37.7,Flowing,NORMAL,498.12,501.67,50.099,41.914,34.054,26.095,17.858,10.026
37.8,Flowing,NORMAL,500.17,499.56,49.96,41.993,34.028,25.961,17.946,10.003
37.9,Flowing,NORMAL,498.81,498.93,49.913,41.913,34.054,25.908,18.053,10.037
38.0,Flowing,NORMAL,499.9,500.79,49.862,41.946,34.096,25.922,17.963,10.037
38.1,Flowing,NORMAL,500.23,498.82,50.063,41.98,33.952,26.114,18.139,10.078
38.2,Flowing,NORMAL,499.58,499.05,50.007,41.935,33.934,26.042,18.033,10.112
38.3,Flowing,NORMAL,498.03,499.07,50.052,41.88,34.084,25.92,17.969,10.02
38.4,Flowing,NORMAL,498.57,496.4,50.16,42.249,34.049,25.985,18.043,10.071
38.5,Flowing,NORMAL,500.55,500.68,49.974,42.144,34.018,26.04,18.053,10.034
38.6,Flowing,NORMAL,499.33,501.13,50.067,41.951,33.955,25.912,18.035,10.062
38.7,Flowing,NORMAL,500.67,501.1,50.037,42.134,34.0,26.053,17.913,9.969
38.8,Flowing,NORMAL,500.01,502.26,50.056,42.068,33.976,25.994,17.879,9.971
38.9,Flowing,NORMAL,499.76,501.81,50.071,42.046,34.04,26.004,18.001,9.947
39.0,Flowing,NORMAL,500.42,499.6,50.056,42.034,34.039,25.958,17.828,10.088
39.1,Flowing,NORMAL,499.19,501.33,49.962,41.931,34.055,25.969,18.085,10.049
39.2,Flowing,NORMAL,500.48,499.88,50.055,41.891,34.097,26.021,17.97,10.011
39.3,Flowing,NORMAL,499.5,499.49,49.858,42.033,33.918,25.892,17.878,10.089
39.4,Flowing,NORMAL,503.04,499.09,49.95,42.123,33.957,25.863,17.911,10.099
39.5,Flowing,NORMAL,498.64,499.68,49.988,41.956,34.013,26.04,18.089,10.116
39.6,Flowing,NORMAL,499.57,500.39,49.971,41.894,33.967,26.021,17.923,9.923
39.7,Flowing,NORMAL,499.62,501.9,50.028,41.996,34.003,25.939,17.982,9.926
39.8,Flowing,NORMAL,498.38,500.87,50.071,42.083,33.852,25.926,17.88,9.948
39.9,Flowing,NORMAL,500.87,499.07,49.993,41.884,33.926,25.92,18.017,10.006
40.0,Flowing,NORMAL,499.49,498.75,49.942,42.014,33.956,25.978,18.134,10.107
40.1,Flowing,NORMAL,497.14,500.68,49.896,42.066,34.065,25.908,18.066,10.123
40.2,Flowing,NORMAL,500.83,501.08,49.91,41.927,34.081,26.022,18.044,10.027
40.3,Flowing,NORMAL,499.24,501.47,50.031,41.894,34.084,26.094,17.982,9.997
40.4,Flowing,NORMAL,499.87,499.68,49.878,42.041,34.046,25.995,18.09,9.973
40.5,Flowing,NORMAL,500.81,500.56,50.045,41.918,33.998,25.986,18.018,9.97
40.6,Flowing,NORMAL,499.56,501.03,49.989,42.066,33.965,25.871,18.14,10.111
40.7,Flowing,NORMAL,499.55,498.38,49.897,42.055,33.96,26.021,18.024,9.981
40.8,Flowing,NORMAL,502.96,500.33,49.937,41.945,33.927,25.933,17.995,9.943
40.9,Flowing,NORMAL,497.42,501.09,50.055,42.119,33.954,26.019,18.04,10.038
41.0,Flowing,NORMAL,498.46,500.61,50.006,42.059,34.039,25.901,18.07,10.071
41.1,Flowing,NORMAL,498.69,499.9,49.939,42.003,34.055,25.983,18.086,10.189
41.2,Flowing,NORMAL,502.15,503.13,49.937,41.89,34.024,26.058,17.982,10.116
41.3,Flowing,NORMAL,499.23,502.32,49.893,42.055,33.952,26.138,18.159,9.939
41.4,Flowing,NORMAL,500.29,500.01,49.956,42.069,33.969,25.996,18.002,9.846
41.5,Flowing,NORMAL,499.43,499.77,49.999,41.945,33.961,26.115,17.899,10.065
41.6,Flowing,NORMAL,500.72,500.84,49.978,41.978,34.063,26.027,18.046,10.077
41.7,Flowing,NORMAL,499.98,499.93,49.973,41.951,33.913,25.934,18.236,10.1
41.8,Flowing,NORMAL,500.3,501.53,49.892,41.894,34.039,26.044,18.044,9.98
41.9,Flowing,NORMAL,501.54,498.48,49.99,42.026,34.007,25.822,17.982,9.932
42.0,Flowing,NORMAL,500.53,499.71,50.014,42.239,34.029,25.975,18.074,10.039
42.1,Flowing,NORMAL,499.12,500.82,50.034,42.049,34.165,25.91,18.038,9.926
42.2,Flowing,NORMAL,500.37,501.2,50.044,41.927,33.967,25.976,18.078,10.073
42.3,Flowing,NORMAL,502.9,498.22,49.9,42.004,33.943,25.899,17.983,9.975
42.4,Flowing,NORMAL,500.68,498.86,50.194,42.035,33.89,25.955,18.082,10.167
42.5,Flowing,NORMAL,500.18,497.99,49.873,41.85,34.15,26.031,17.931,10.043
42.6,Flowing,NORMAL,498.36,498.95,49.789,42.0,34.026,26.074,17.919,10.007
42.7,Flowing,NORMAL,500.87,498.47,49.926,42.02,33.928,25.967,17.92,10.052
42.8,Flowing,NORMAL,501.05,500.65,50.069,41.981,34.003,25.884,17.976,9.996
42.9,Flowing,NORMAL,500.38,500.27,50.21,41.911,34.117,26.08,18.022,10.141
43.0,Flowing,NORMAL,500.14,499.82,50.03,42.031,33.996,26.098,18.088,9.95
43.1,Flowing,NORMAL,503.4,500.03,49.894,41.984,33.936,25.995,18.099,9.963
43.2,Flowing,NORMAL,501.03,501.43,49.997,42.005,34.068,25.82,17.951,10.017
43.3,Flowing,NORMAL,501.49,498.75,50.096,41.961,33.85,26.05,17.949,9.905
43.4,Flowing,NORMAL,500.08,497.68,49.95,41.985,33.952,25.824,18.072,10.102
43.5,Flowing,NORMAL,499.84,500.85,50.052,41.909,33.984,25.999,18.048,10.053
43.6,Flowing,NORMAL,500.76,499.53,49.941,42.007,34.037,26.116,18.056,10.063
43.7,Flowing,NORMAL,499.84,498.78,50.007,42.113,34.033,25.931,18.112,10.056
43.8,Flowing,NORMAL,499.94,500.66,49.965,41.962,34.024,26.037,18.016,10.025
43.9,Flowing,NORMAL,500.56,497.64,50.136,42.086,34.015,26.075,17.917,10.032
44.0,Flowing,NORMAL,499.38,498.97,50.145,41.983,33.932,25.948,17.913,9.937
44.1,Flowing,NORMAL,500.26,497.13,49.97,41.888,34.001,26.072,17.927,10.122
44.2,Flowing,NORMAL,500.1,500.31,50.041,42.082,33.947,26.068,17.913,10.071
44.3,Flowing,NORMAL,501.16,501.89,50.014,42.044,33.906,25.928,18.048,9.924
44.4,Flowing,NORMAL,499.27,499.31,50.037,41.891,34.068,25.901,18.044,10.05
44.5,Flowing,NORMAL,497.6,499.05,49.944,42.047,34.021,25.957,17.919,9.843
44.6,Flowing,NORMAL,499.63,502.14,50.028,41.875,34.008,25.979,18.054,9.976
44.7,Flowing,NORMAL,500.48,500.75,49.974,42.059,34.027,26.025,18.038,9.877
44.8,Flowing,NORMAL,501.16,502.86,50.061,42.049,33.919,25.98,17.997,9.989
44.9,Flowing,NORMAL,499.17,500.19,50.027,42.115,34.087,25.895,18.05,10.106
45.0,Flowing,NORMAL,500.65,500.27,50.031,42.087,34.161,26.082,18.02,10.084
45.1,Flowing,NORMAL,501.36,501.73,50.012,42.002,33.972,26.125,17.935,10.123
45.2,Flowing,NORMAL,500.9,499.82,50.04,41.888,34.029,25.832,18.05,10.071
45.3,Flowing,NORMAL,499.05,500.3,49.953,42.01,34.156,25.96,17.915,10.119
45.4,Flowing,NORMAL,499.18,497.09,50.157,42.0,34.081,26.107,17.941,9.961
45.5,Flowing,NORMAL,500.52,502.09,50.098,42.135,34.045,25.93,18.159,9.958
45.6,Flowing,NORMAL,501.95,500.47,49.973,42.027,34.124,26.068,18.033,10.037
45.7,Flowing,NORMAL,500.02,499.87,50.003,42.045,33.798,25.976,18.019,9.908
45.8,Flowing,NORMAL,499.8,501.09,50.031,41.984,34.14,26.126,17.963,9.988
45.9,Flowing,NORMAL,498.36,498.58,49.994,41.964,34.016,25.939,17.91,10.05
46.0,Flowing,NORMAL,499.56,499.34,50.05,41.936,34.072,25.949,18.02,10.066
46.1,Flowing,NORMAL,499.14,500.66,49.997,42.036,33.959,25.984,17.984,9.94
46.2,Flowing,NORMAL,500.03,500.05,49.986,41.876,33.961,25.977,17.98,9.981
46.3,Flowing,NORMAL,498.18,500.54,49.995,42.038,34.07,25.948,17.904,9.917
46.4,Flowing,NORMAL,499.61,500.3,49.961,41.972,33.938,25.896,17.964,10.015
46.5,Flowing,NORMAL,498.79,500.76,50.048,41.955,33.967,25.926,17.997,9.932
46.6,Flowing,NORMAL,501.13,498.42,50.046,41.857,33.971,26.024,18.015,10.215
46.7,Flowing,NORMAL,498.97,501.53,50.028,41.92,33.992,25.858,17.994,9.933
46.8,Flowing,NORMAL,499.31,499.42,50.073,41.956,33.991,25.949,18.139,9.974
46.9,Flowing,NORMAL,500.34,500.07,50.147,42.065,34.039,26.029,18.032,9.846
47.0,Flowing,NORMAL,499.46,499.28,49.978,42.068,33.996,25.888,17.996,10.136
47.1,Flowing,NORMAL,502.83,499.66,50.1,41.995,34.076,25.971,17.864,9.926
47.2,Flowing,NORMAL,501.12,500.27,50.125,41.978,33.981,25.976,18.152,10.13
47.3,Flowing,NORMAL,500.02,500.88,50.178,41.987,34.024,25.879,18.118,9.907
47.4,Flowing,NORMAL,500.44,501.08,50.017,41.912,33.953,25.933,17.951,9.957
47.5,Flowing,NORMAL,497.17,500.52,49.956,42.067,33.912,26.018,18.097,9.959
47.6,Flowing,NORMAL,501.48,499.29,49.943,41.982,34.094,26.016,17.958,10.039
47.7,Flowing,NORMAL,500.61,500.44,49.912,42.055,34.033,25.975,17.933,9.929
47.8,Flowing,NORMAL,499.91,500.29,50.043,42.098,33.949,26.037,17.833,9.953
47.9,Flowing,NORMAL,500.68,500.07,49.998,41.927,33.925,25.947,18.023,9.985
48.0,Flowing,NORMAL,500.83,500.64,49.821,41.83,33.951,26.037,17.78,9.96
48.1,Flowing,NORMAL,499.5,498.47,49.958,42.111,33.969,26.031,18.011,9.83
48.2,Flowing,NORMAL,500.46,497.57,50.061,42.017,34.041,26.314,17.833,10.138
48.3,Flowing,NORMAL,501.26,501.43,49.977,42.023,33.996,25.966,17.954,10.026
48.4,Flowing,NORMAL,500.55,499.84,49.879,42.06,33.967,25.91,17.964,10.101
48.5,Flowing,NORMAL,499.7,500.5,49.957,42.029,33.942,26.061,18.055,10.148
48.6,Flowing,NORMAL,500.36,498.96,49.986,42.053,34.008,26.104,17.942,10.06
48.7,Flowing,NORMAL,501.66,501.51,49.984,41.995,34.007,26.02,17.991,10.017
48.8,Flowing,NORMAL,500.94,500.42,50.126,42.079,34.07,25.964,17.929,10.076
48.9,Flowing,NORMAL,498.6,499.78,50.07,42.118,33.952,25.982,17.869,9.969
49.0,Flowing,NORMAL,500.7,500.34,50.08,41.963,34.051,25.985,18.026,9.908
49.1,Flowing,NORMAL,500.54,497.91,50.007,41.761,33.985,25.87,18.096,10.062
49.2,Flowing,NORMAL,501.4,500.45,50.037,42.122,33.924,26.14,18.075,9.981
49.3,Flowing,NORMAL,500.04,501.78,50.091,41.911,33.934,25.951,17.958,9.915
49.4,Flowing,NORMAL,499.56,500.38,50.098,41.979,34.028,25.954,17.854,10.022
49.5,Flowing,NORMAL,498.36,500.22,49.847,41.995,33.891,26.159,18.073,10.008
49.6,Flowing,NORMAL,499.17,499.62,50.101,41.932,34.043,26.016,18.021,10.102
49.7,Flowing,NORMAL,501.45,501.3,50.059,42.023,33.868,25.923,17.99,10.007
49.8,Flowing,NORMAL,500.24,501.48,49.91,42.193,34.121,26.048,18.006,9.983
49.9,Flowing,NORMAL,499.88,499.48,49.924,42.006,34.021,25.901,18.027,9.988
50.0,Flowing,NORMAL,501.55,500.43,49.847,41.931,33.967,26.151,18.045,9.893
50.1,Flowing,NORMAL,501.31,500.28,50.039,41.876,34.087,25.962,17.993,10.106
50.2,Flowing,NORMAL,499.12,500.48,49.897,41.888,33.953,26.083,17.878,9.773
50.3,Flowing,NORMAL,501.44,499.07,49.964,42.044,34.096,25.963,17.967,10.092
50.4,Flowing,NORMAL,498.01,501.37,49.85,41.969,34.015,26.036,17.959,10.003
50.5,Flowing,NORMAL,500.55,500.68,49.801,41.947,34.036,25.921,18.005,10.036
50.6,Flowing,NORMAL,500.41,501.44,49.973,42.014,33.923,25.983,18.049,10.013
50.7,Flowing,NORMAL,501.38,498.66,49.953,42.018,34.057,25.836,18.093,9.973
50.8,Flowing,NORMAL,500.46,498.73,50.034,42.096,33.89,25.943,17.977,9.937
50.9,Flowing,NORMAL,499.71,502.47,50.139,41.931,33.956,26.016,17.904,9.968
51.0,Flowing,NORMAL,499.8,501.38,50.025,41.973,33.993,25.958,17.879,10.026
51.1,Flowing,NORMAL,503.23,499.02,50.14,42.001,34.018,26.055,17.898,10.136
51.2,Flowing,NORMAL,500.1,501.04,50.016,42.131,33.941,26.145,18.062,10.044
51.3,Flowing,NORMAL,500.72,499.44,50.019,41.98,34.096,26.011,17.843,9.911
51.4,Flowing,NORMAL,497.57,497.96,49.985,42.025,33.995,26.098,17.844,10.011
51.5,Flowing,NORMAL,499.01,497.48,49.855,42.061,33.992,26.034,17.931,10.102
51.6,Flowing,NORMAL,500.62,499.97,50.083,42.047,33.99,26.046,17.943,10.068
51.7,Flowing,NORMAL,498.06,501.87,50.132,42.086,33.942,26.029,17.897,10.046
51.8,Flowing,NORMAL,500.66,501.83,50.036,41.85,33.907,25.977,17.976,9.903
51.9,Flowing,NORMAL,499.13,501.51,50.031,42.02,33.984,25.94,18.084,10.132
52.0,Flowing,NORMAL,498.76,501.0,49.961,41.951,34.039,25.971,17.989,10.059
52.1,Flowing,NORMAL,499.13,500.38,49.847,42.105,34.006,25.967,17.993,9.997
52.2,Flowing,NORMAL,501.83,501.38,49.862,42.12,34.003,26.035,18.076,9.918
52.3,Flowing,NORMAL,500.4,497.59,50.038,41.979,34.068,25.83,17.992,9.952
52.4,Flowing,NORMAL,498.91,501.19,50.035,42.038,33.943,25.943,17.991,9.928
52.5,Flowing,NORMAL,500.93,498.65,50.067,41.97,33.767,25.97,17.917,9.869
52.6,Flowing,NORMAL,501.0,498.9,49.901,42.009,34.106,26.025,17.951,10.036
52.7,Flowing,NORMAL,499.54,500.84,49.963,41.944,33.908,25.86,17.969,10.013
52.8,Flowing,NORMAL,501.15,501.11,49.992,41.967,33.924,26.049,17.895,10.062
52.9,Flowing,NORMAL,501.21,499.27,49.92,41.94,33.883,25.96,18.078,10.041
53.0,Flowing,NORMAL,501.02,500.78,50.078,42.042,33.912,25.974,17.938,10.106
53.1,Flowing,NORMAL,499.19,500.68,49.904,42.071,34.071,26.146,17.967,10.057
53.2,Flowing,NORMAL,498.59,499.63,50.183,41.951,33.877,25.85,18.057,9.849
53.3,Flowing,NORMAL,497.97,500.18,49.97,42.035,34.015,26.034,18.018,10.102
53.4,Flowing,NORMAL,499.21,502.5,49.924,41.946,33.938,26.066,18.072,10.036
53.5,Flowing,NORMAL,499.56,499.66,50.095,41.906,34.133,26.122,18.059,10.143
53.6,Flowing,NORMAL,499.66,499.7,49.867,41.958,33.941,26.058,17.916,10.061
53.7,Flowing,NORMAL,499.94,500.18,50.11,42.056,34.023,25.921,17.932,10.1
53.8,Flowing,NORMAL,502.08,499.78,50.062,41.997,33.967,25.838,17.914,10.153
53.9,Flowing,NORMAL,499.59,500.95,49.898,42.015,34.081,25.9,18.015,10.075
54.0,Flowing,NORMAL,499.94,501.76,50.001,42.229,33.867,26.085,17.986,10.062
54.1,Flowing,NORMAL,497.82,499.7,50.035,41.941,34.018,25.851,18.048,10.024
54.2,Flowing,NORMAL,502.67,498.97,50.051,42.085,34.029,26.012,17.93,9.943
54.3,Flowing,NORMAL,498.42,502.37,50.095,42.115,33.981,26.004,17.928,10.094
54.4,Flowing,NORMAL,499.15,500.14,50.053,42.155,33.93,25.97,18.019,10.052
54.5,Flowing,NORMAL,500.83,497.95,49.983,41.93,34.071,26.058,17.927,10.108
54.6,Flowing,NORMAL,500.3,502.23,50.094,42.011,34.006,26.044,17.931,10.002
54.7,Flowing,NORMAL,501.97,501.35,49.828,42.07,33.875,26.12,17.974,9.983
54.8,Flowing,NORMAL,500.86,501.92,49.95,41.977,34.113,25.801,18.102,10.027
54.9,Flowing,NORMAL,499.9,501.72,49.903,41.914,34.134,25.924,17.908,10.091
55.0,Flowing,NORMAL,501.25,503.17,50.027,41.925,34.017,25.918,18.088,10.085
55.1,Flowing,NORMAL,501.39,498.76,50.043,42.029,34.141,26.0,17.905,10.036
55.2,Flowing,NORMAL,499.21,499.05,50.167,41.919,33.971,26.033,17.996,9.921
55.3,Flowing,NORMAL,501.16,499.41,50.09,42.186,34.016,25.928,17.876,10.021
55.4,Flowing,NORMAL,499.73,499.37,50.088,42.038,34.0,25.953,17.913,10.067
55.5,Flowing,NORMAL,499.88,500.15,50.073,41.876,34.127,26.046,18.112,9.893
55.6,Flowing,NORMAL,500.17,499.41,49.891,41.988,34.04,26.144,18.056,9.981
55.7,Flowing,NORMAL,499.54,498.57,49.918,42.098,33.923,26.13,17.977,10.127
55.8,Flowing,NORMAL,499.48,498.95,50.054,41.989,33.958,25.973,18.034,10.006
55.9,Flowing,NORMAL,501.18,499.65,49.952,41.987,34.006,25.83,18.037,9.922
56.0,Flowing,NORMAL,498.17,501.37,49.908,41.865,33.856,25.892,17.943,10.156
56.1,Flowing,NORMAL,498.73,499.31,49.958,42.014,34.032,26.01,17.994,9.904
56.2,Flowing,NORMAL,500.81,500.97,50.116,42.145,33.865,25.918,17.978,9.923
56.3,Flowing,NORMAL,499.91,498.41,50.04,41.942,34.173,26.095,18.017,10.082
56.4,Flowing,NORMAL,501.19,496.16,50.088,41.955,33.935,26.006,18.069,10.011
56.5,Flowing,NORMAL,500.43,499.84,49.874,41.936,33.994,25.994,18.158,9.889
56.6,Flowing,NORMAL,498.4,499.27,50.04,42.119,34.182,25.968,18.039,10.046
56.7,Flowing,NORMAL,500.08,498.94,50.016,41.992,34.035,25.797,18.055,10.01
56.8,Flowing,NORMAL,500.64,498.8,49.982,42.164,33.946,25.968,18.159,9.933
56.9,Flowing,NORMAL,500.28,499.15,49.956,41.988,34.067,26.017,17.897,9.957
57.0,Flowing,NORMAL,499.44,498.82,49.951,41.994,34.034,26.033,17.858,10.085
57.1,Flowing,NORMAL,499.67,498.92,50.02,42.111,34.036,26.088,18.037,10.108
57.2,Flowing,NORMAL,499.33,498.37,50.042,41.992,34.182,26.071,18.046,9.898
57.3,Flowing,NORMAL,498.41,497.44,49.897,42.023,34.012,25.951,18.011,10.127
57.4,Flowing,NORMAL,498.24,497.35,50.056,41.909,33.991,25.936,17.969,9.967
57.5,Flowing,NORMAL,500.47,502.95,49.962,41.9,33.99,25.955,17.766,10.164
57.6,Flowing,NORMAL,498.95,499.92,50.087,41.97,34.002,25.906,18.136,10.152
57.7,Flowing,NORMAL,500.69,501.83,50.013,42.082,34.014,25.893,17.967,10.011
57.8,Flowing,NORMAL,499.29,499.79,49.964,41.983,33.993,25.994,18.004,9.915
57.9,Flowing,NORMAL,498.42,499.83,49.943,41.897,34.078,25.832,18.092,10.111
58.0,Flowing,NORMAL,499.51,500.37,49.976,41.792,33.971,25.995,17.919,9.959
58.1,Flowing,NORMAL,502.51,500.77,50.122,42.053,33.926,25.872,17.974,9.983
58.2,Flowing,NORMAL,499.89,498.5,50.04,41.957,34.041,26.155,18.065,9.996
58.3,Flowing,NORMAL,500.78,499.54,49.985,41.971,34.094,25.95,18.004,10.004
58.4,Flowing,NORMAL,500.2,500.37,49.96,41.89,34.026,25.995,18.04,9.957
58.5,Flowing,NORMAL,498.31,497.68,50.098,41.93,34.137,25.86,18.035,10.038
58.6,Flowing,NORMAL,501.74,501.56,49.936,42.034,34.102,25.823,18.04,9.801
58.7,Flowing,NORMAL,499.7,501.28,49.923,42.13,33.953,25.906,17.984,10.165
58.8,Flowing,NORMAL,498.43,497.48,49.853,41.916,34.12,26.149,17.992,9.901
58.9,Flowing,NORMAL,499.39,498.95,50.168,42.128,34.054,25.935,17.996,9.987
59.0,Flowing,NORMAL,499.75,500.13,50.026,42.116,34.07,25.914,18.11,10.025
